Run,Energy Balance Model.Heat Capacity of Land & Ocean Surface[1],Energy Balance Model.Heat Capacity of Thermocline Ocean[1],Energy Balance Model.Heat Capacity of Deep Ocean[1],Energy Balance Model.Deep Ocean Heat Uptake Efficacy Factor[1],Energy Balance Model.Heat Transfer Coefficient between Land & Ocean Surface and Space[1],Energy Balance Model.Heat Transfer Coefficient between Surface and Thermocline Ocean[1],Energy Balance Model.Heat Transfer Coefficient between Thermocline Ocean and Deep Ocean[1],Aerosol Forcing.Scaling Aerosol Cloud Interactions Effective Radiative Forcing scaling factor[1],Aerosol Forcing.Logarithmic Aerosol Cloud Interactions Effective Radiative Forcing scaling factor[1],Aerosol Forcing.Effective Radiative Forcing from Aerosol Radiation Interactions per unit SO2 Emissions[1],CH4 Forcing.Calibration scaling of CH4 forcing[1],N2O Forcing.Calibration scaling of N2O forcing[1],Minor GHGs Forcing.Calibration scaling of Minor GHG forcing[1],Stratospheric Water Vapour Forcing.Calibration scaling of Stratospheric H2O forcing[1],BC on Snow Forcing.Calibration scaling of Black Carbon on Snow forcing[1],Land Use Forcing.Calibration scaling of Albedo forcing[1],Land Use Forcing.Calibration scaling of Irrigation forcing[1],Natural Forcing.Calibration scaling of Volcano forcing[1],CO2 Forcing.Calibration scaling of CO2 forcing[1],Natural Forcing.Amplitude of Effective Radiative Forcing from Solar Output Variations[1],Natural Forcing.Linear trend in Effective Radiative Forcing from Solar Output Variations[1],Ozone Forcing.Ozone forcing per unit CH4 concentration change[1],Ozone Forcing.Ozone forcing per unit N2O concentration change[1],Ozone Forcing.Ozone forcing per unit Montreal gases equivalent effective stratospheric chlorine concentration change[1],Ozone Forcing.Ozone forcing per unit CO emissions change[1],Ozone Forcing.Ozone forcing per unit VOC emissions change[1],Ozone Forcing.Ozone forcing per unit NOx emissions change[1],Forest.CO2 tree net primary production parameter[1],Forest.STA maximum aboveground biomass per area parameter[1],Forest.STA squared maximum aboveground biomass per area parameter[1],Forest.STA squared tree net primary production parameter[1],Forest.STA tree net primary production parameter[1],Grass.CO2 grass net primary production parameter[1],Grass.STA grass net primary production parameter[1],Grass.STA squared grass net primary production parameter[1],Crop.harvest index for energy crops[1],Ocean.Warm surface ocean alkalinity sensitivity to global T anomaly[1],Ocean.Cold surface ocean alkalinity sensitivity to global T anomaly[1],Ocean.High latitude carbon pump sensitivity to global T anomaly[1],Ocean.Warm surface ocean temperature sensitivity to global T anomaly[1],Ocean.Cold surface ocean temperature sensitivity to global T anomaly[1],Ocean.Warm surface ocean salinity sensitivity to global T anomaly[1],Ocean.Cold surface ocean salinity sensitivity to global T anomaly[1],Ocean.Initial Cold surface ocean carbon reservoir[1],Ocean.Initial Cold surface ocean pH[1],Ocean.Initial Deep ocean ocean carbon reservoir[1],Ocean.Initial Intermediate depth ocean carbon reservoir[1],Ocean.Initial Warm surface ocean carbon reservoir[1],Ocean.Initial Warm surface ocean pH[1],Forest.Initial Mature forest aboveground biomass[1],Forest.Initial Young forest aboveground biomass[1],Land Use.Initial Mature Forest[1],Land Use.Initial Young Forest[1],cropland soil carbon.Initial fast soil carbon cropland[1],cropland soil carbon.Initial slow soil carbon cropland[1],degraded land soil carbon.Initial fast soil carbon degraded land[1],degraded land soil carbon.Initial slow soil carbon degraded land[1],forest soil carbon.Initial fast soil carbon mature forest[1],forest soil carbon.Initial fast soil carbon young forest[1],forest soil carbon.Initial slow soil carbon mature forest[1],forest soil carbon.Initial slow soil carbon young forest[1],grassland soil carbon.Initial fast soil carbon grassland[1],grassland soil carbon.Initial slow soil carbon grassland[1],Ocean.Depth of warm surface ocean layer[1],Ocean.Thickness of intermediate ocean layer[1],Ocean.Depth of cold surface ocean layer[1],Ocean.Reference overturning strength in Sv[1],Ocean.Reference intermediate to warm surface ocean mixing strength[1],Ocean.Reference cold surface to deep ocean mixing strength[1],Ocean.Reference strength of biological carbon pump in low latitude ocean[1],Ocean.Reference strength of biological carbon pump in high latitude ocean[1],Ocean.High latitude carbon pump transfer efficiency[1],Crop.normal harvest index for food crops[1],Crop.sensitivity of effect of crop yield on harvest index[1],Crop.crop yield 1980 reference[1],Crop.harvest index for feed crops[1],Crop.sensitivity of effect of crop residue production on field fraction[1],soil carbon decay.cropland litter input share slow soil carbon[1],soil carbon decay.grassland litter input share slow soil carbon[1],soil carbon decay.mature forest litter input share slow soil carbon[1],soil carbon decay.young forest litter input share slow soil carbon[1],soil carbon decay.natural decay rate fast soil carbon[1],soil carbon decay.natural decay rate litter carbon[1],soil carbon decay.natural decay rate slow soil carbon[1],soil carbon decay.temp response[1],soil carbon decay.e0[1],degraded land soil carbon.degraded land productivity reduction factor[1],Land Use.forest recovery time[1],CO2 Forcing.Atmospheric CO2 Concentration 1750[1]
Run 256,4.613908643571628,33.30119669706673,140.70724259042723,0.6528542695838497,1.8981135256364436,2.838924835982503,0.858950247419548,-2.841452475526656,0.0041659524823889,-0.0005188572193064,1.0787280661302328,0.9866355644628332,0.7764494144775682,1.7537750806697785,1.134188119277418,1.1096745372774026,0.9605414540612311,1.1023663761525404,0.915705926941873,1.4727889775068834,0.069427770052503,0.0002045973886283,0.001125119293536,3.412721845763949e-06,0.0001897972272157,2.6944387681750118e-05,0.001485909502178,0.0009547111565428867,0.30286576178098046,-0.057189997311634794,-0.014061095910831205,0.05161253240109571,0.0005807085391550583,0.05381776919102992,-0.02321314596996576,0.821371631153489,-1.271733060742679e-06,-1.285570636983659e-05,-0.30991664426362325,0.939083561337532,0.5427397723397249,-0.01271733060742679,-0.1285570636983659,377.834024277,8.31108697078,23637.7242581,8154.14047928,2270.76650481,8.15349391303,630.567815168,64.9153126487,4002.29151691,618.235808086,13.7542752471,8.6161087165,0.00148607156233,0.000749281000516,314.517500256,30.9455248357,112.785384383,15.1999927991,187.987380471,80.0169828313,312.32690824627804,845.4151659131013,290.1784254447771,21.90526714942133,65.41947623550983,26.305697756326424,2.7775213032520583,6.090406015838778,0.2281697913708277,0.4432496291403791,0.0892911166382973,6.3539616865658575,0.5154894130254469,0.2312827580351724,0.0191160179746198,0.0122685204037065,0.0163247720864679,0.018072517460419,0.0291454022374721,0.7689333914500007,0.0011059914837607,58.82040873686505,306.81887265548346,0.0187229962621075,62.40963002091524,278.1208628439668
Run 257,3.91971571263993,18.33561234795316,199.96368471986045,0.4361139780574102,1.9904024487205252,0.9303556602604902,0.6078311283749768,-1.9546662459988904,0.0077556490367641,-0.0035562761191961,0.9458255295415232,0.9634367542711704,1.1150090308405587,1.3256871983320078,0.6148331497152031,1.5184309278114356,0.3453824955782514,1.1111439246763408,0.9774627111910856,1.2192421163299207,0.025335905532823,0.0002251243482812,0.0018400987165861,-6.737386369060706e-05,0.0001056054974937,4.001290605113869e-05,0.0003012503855296,0.0006895877585208605,0.28665529795769346,-0.03263870141843372,-0.03736418407068237,0.12534171689932946,0.0006038589035429964,0.1172662397545377,-0.039315885797629825,0.7146221192232902,-2.862473448874837e-06,-1.5557450340384423e-05,-0.10532251182028096,0.5895372389397645,0.9728266819127551,-0.02862473448874837,-0.15557450340384424,603.417145096,8.32518669753,26191.4882601,8358.39030806,938.227123614,8.15350591648,661.037103975,54.9318407037,4070.30577607,550.221548928,12.6151898486,12.459919304,0.00484684202342,0.00201103834625,310.536272691,24.769116562,159.547942298,19.593875389,181.702453837,122.945515618,129.04656939237427,902.6172672196876,465.01460332815975,15.34477744878248,76.26881461473982,11.132661138016047,1.0054893399550318,5.569671446039873,0.442398038844273,0.4471210578575622,0.0671606094199629,6.457011394613212,0.7496363670558849,0.5905878185814044,0.0122867221315022,0.0164437732373117,0.0174216761864466,0.0247664240218008,0.0309450132216284,0.6375426074713604,0.0009072554478278,48.29263775724651,297.9820108154045,0.0624394747956111,55.69596575987864,277.03752913789066
Run 258,2.62888463059881,9.310315089506553,198.7547764831112,0.7493769943701307,1.592193182029182,2.5849137838171026,0.37825834356783,-0.9608200721854152,0.0203058602454608,-0.0048414728125622,1.3124414861102285,0.9894901559822156,1.0688921320830616,2.015078013541027,2.973182438890637,1.0580627117700094,0.1735743935654754,0.8406555672451681,1.0476590488647322,0.8252676613597169,-0.0108525463352242,0.000242399204992,0.0009555543199769,-0.0001669335635392,0.0001574776133335,8.726603067995773e-05,0.0012574045204588,0.000577408396469658,0.275624735416935,-0.06915602988298455,-0.01353030999241743,0.09008329037727145,0.0005139607696673174,0.10394160478471297,-0.047464346026706614,0.8346714159860881,-3.535549621182052e-06,-1.7395877430510832e-05,-0.40963358235820463,0.9470453501137386,0.76715252720075,-0.03535549621182052,-0.1739587743051083,271.806638809,8.42674951506,28684.6786036,7767.49121681,707.43574671,8.14093385069,626.492794091,63.1345822905,4011.68735729,608.839967713,14.6943722412,10.5059167788,0.000972508682456,0.000360434366206,328.061097885,31.9831544918,138.021389174,17.6017027791,196.274260048,97.5434117935,96.94132964880733,780.7806230086524,215.14812964965984,12.471673507400162,56.001804120216114,15.501031995548525,1.1620155635678695,9.280549344981097,0.4046211367188178,0.4178321199673573,0.0908909543150787,6.197600080612965,0.6237971138296294,0.5532026578583414,0.0147507650856489,0.0148988083472872,0.0208809814903239,0.012234687952538,0.0266731412393299,0.7477094331989267,0.0010587502739497,52.06597907978096,291.7383530818626,0.0116574313691209,61.411329393837015,279.47888678011543
Run 259,2.187582285288962,40.60017619220412,260.8512339031935,0.2755368901075337,1.872822573779124,1.4352572858056794,0.633516868634746,-0.973682842481122,0.0278807097757896,-0.0011039335795169,0.8737494001693957,0.9760035475386496,1.0003840582379862,1.3112059180874214,0.4819165286604893,1.4826711701378243,1.1134646520085072,1.0338352548403884,1.0361705939562738,0.6026505134078759,-0.001320667843357,0.0002426551066812,0.0014244030017694,-0.0002318864922426,2.385047763836115e-05,0.0004337407593324,0.000956528708052,0.0009036423254616671,0.3470675147528585,-0.043553969047961556,-0.040143367112580375,0.11788915756709012,0.0008680408127223187,0.1182484365593747,-0.04005417977032484,0.6350480705594455,-1.578146047229997e-06,-5.488747541190244e-06,-0.1962830753996796,0.5478494933112945,0.929353419141359,-0.01578146047229997,-0.054887475411902434,390.493167789,8.26926232612,23502.5210582,8948.21339937,2501.09723381,8.15335049036,642.818949579,73.1814299005,3957.94658635,662.580738649,10.0114681731,9.30789869447,0.00500447736657,0.00226109986735,238.55562931,25.7426694256,120.730513314,17.7399084133,143.877402763,85.4487609565,343.99244081398945,925.4174553069378,296.99360525508445,29.806681028163723,56.47080412060038,12.75661297748399,2.78109504116839,5.7454002565241575,0.3747670969727541,0.4235690890805509,0.091296599454315,6.406534800832856,0.5813510618867507,0.6435702457376353,0.0129348883739928,0.0118208094427412,0.0176665645101677,0.0207767166287748,0.0309058708743294,0.7982751139210233,0.0008760735834466,47.43534766004214,301.4045207743279,0.0818705944597831,67.06975575534207,281.60378721665853
Run 260,3.796282883002752,7.753580861895589,281.7817846912304,0.590409679371972,1.2295036257044971,2.39816104991446,0.6988347565799145,-4.447245765131395,0.0032767015401966,-0.0030577372926365,1.1351951420622577,0.9420254911345298,0.9457688762723692,0.0039378566496596,0.3039488854311576,1.382763231380134,1.5771716032233585,0.8666718159720571,0.903101408801664,1.0026782744124343,0.0265087101620691,0.0002166593286622,0.0009831006492963,-0.0001616059804261,0.0001178261911112,6.585680868497117e-05,0.0005784698785857,0.0007331030957528074,0.2659669497449426,-0.030462852358928753,-0.021273545125297035,0.023725058804924717,0.0009626579328674827,0.1102822903375744,-0.026718059696803808,0.6068734322937627,-2.6013814254831553e-06,-1.9005508375842893e-05,-0.08719043632440626,0.8308968231205445,0.3800628430287275,-0.02601381425483155,-0.19005508375842892,370.851885454,8.26234156088,25470.7098392,5753.22596343,2796.99716487,8.1607227489,630.673364191,69.5881710676,3974.43519898,646.09212602,16.132455463,10.4307677466,0.00639715219624,0.00294764725727,361.405112279,38.0939310082,138.836365275,19.2875307318,218.049557775,93.672952106,385.54150603127175,624.5830692171891,281.6168130057781,25.076393076263656,60.42478182783242,20.10172094364306,1.170810054215273,4.010972135753066,0.3660602299091688,0.4230377251722696,0.0971463402295001,6.279673264721573,0.571899842856066,0.5781615154608187,0.019952528047171,0.0137608631486298,0.0200342870387128,0.0212307954999441,0.0261837254033859,0.6111417366913261,0.0011369941618267,48.22883897565497,308.912177289183,0.0694569832845103,65.26420912160162,277.004389473896
Run 261,2.7264762326331224,45.41712992142993,62.997311671242144,0.690076327145221,0.4799922623800833,0.1090758641535609,0.4292504507003979,-16.144862724673565,0.0006562386246379,-0.0035421381494164,1.2507784714952717,0.8316208688387469,0.9622136833524874,0.5356037497042063,1.477924924249214,0.9209323077719876,1.083012512706779,1.1763834434406977,1.0535004331455418,0.9731737301008128,0.0253740692264254,0.0002984637882375,0.0017489086113677,3.408058566468217e-05,7.769528122700568e-05,-0.0001937846832767,0.0012528781673349,0.0006908218018690725,0.33965948264566964,-0.05728772321602388,-0.03488330638948231,0.0718574559084877,0.0005711850330203893,0.09110660733946545,-0.03491994343035317,0.9024069511618149,-2.855069188785565e-06,-6.7234195590550565e-06,-0.31073102680019893,0.6267504041577654,0.6608351594661782,-0.02855069188785565,-0.06723419559055056,575.559079159,8.43921823879,25000.4865249,8508.24307216,1932.51825441,8.14331187056,630.919795197,71.1978123563,3965.00796133,655.519363672,14.4287957188,11.9473880283,0.00724202355861,0.00330022611193,323.756930205,34.8307096037,153.10702695,22.3876207048,195.459282371,112.134221507,265.0020283214675,829.2847047051735,457.2071527651469,21.83394198173909,57.88533372712831,17.250248342033846,2.8972529564461613,10.744798689366998,0.3261541475396326,0.4138765495803382,0.0979843942696259,6.163099895164439,0.5886942440337047,0.16498910124825,0.01469076738143,0.0134698833635107,0.0184502180694627,0.0207633563967086,0.0290032825057726,0.7435253645001139,0.0009296718503177,58.38501829574388,300.4451331332556,0.0872794870445905,66.2331123114574,276.9844276897128
Run 262,2.3539166521214554,4.896611907297651,98.3827849486622,1.2443260870327697,1.820276034605023,4.882799476172479,0.6706463651310275,-0.6854597950596143,0.0168326252274398,-0.0013450325965256,1.236793375505958,1.099209232309292,1.0004778130755805,1.3065045611590915,1.0914461848021713,0.9771167505894028,1.209339794971359,1.2711888208594768,0.8961006915429214,1.3124278191015188,0.0017903814483617,0.0002155864350029,0.0013504133820231,-0.0001846931492402,6.903923867413063e-05,-0.0001112864953003,0.001399667661567,0.0008825978160423632,0.23837239655780004,-0.06956483830928598,-0.04592650917547762,0.08931572370629509,0.0006089340002479522,0.042843505742632966,-0.03942919877924917,0.9353016624186418,-1.704413103745821e-06,-2.3604600573699997e-05,-0.41304031924404977,0.4611023623678357,0.762675054953388,-0.01704413103745821,-0.23604600573699996,91.8587088137,8.33612167511,25652.9443207,7005.55599068,2313.56955346,8.15017772006,645.18503394,76.2128948901,3941.4301108,679.097214204,11.6322242755,11.1438672963,0.00443214251163,0.00157288744091,281.029101977,31.6547522076,152.984057115,21.3006530115,171.033947563,92.7338917266,317.8998879423379,748.7756256245668,70.98096146494211,23.003588442151457,87.49286420097536,28.94246637201802,2.1067614631624134,7.242839044187778,0.4441159422062538,0.4084326687065545,0.0909657905451556,6.448553912943224,0.5085279898104185,0.7473671838161255,0.0121326673799456,0.011414673792886,0.0237735520804976,0.0178624459989124,0.0332826421202135,0.6347436359035039,0.0011268381925714,48.28129765186329,296.835999946257,0.0609638745823109,68.78952954270252,278.626593785267
Run 263,3.888373246574076,6.294351560890565,61.59069404570536,1.350801900041538,1.4106803222409183,1.7242531138056625,0.4673286063749925,-0.0318790149536634,0.0319300650363392,-0.0014925981897169,0.999237324844396,1.1417426923154688,0.8398601492003481,1.56783586246899,0.1295412437716639,0.690211166963102,1.3795759182784109,0.6236564087099363,1.0094998530771224,0.4211540503109138,0.0469708174549563,0.0002265172328433,0.0009706979560922,-0.0002348566436067,8.417004806432893e-05,0.0001813555242444,0.0011977234120913,0.0008697174420184014,0.26692064325067877,-0.07906179953338137,-0.035253623947683846,0.08794006731815737,0.0008114145891465722,0.08541525222066099,-0.020656680213373704,0.8573637275220001,-1.7816953478895913e-06,-1.8846559458220204e-05,-0.49218166277817804,0.6211956407847424,0.7546503926892513,-0.017816953478895912,-0.18846559458220205,499.673429673,8.29080455706,28898.1359218,4894.39756995,1851.79410547,8.15270206064,658.223091251,59.5686641277,4042.21462367,578.312701328,11.494488825,8.67319281335,0.00705453975399,0.00304221892407,282.12213111,24.4995372797,123.268703353,14.3436207566,167.620376601,71.2429350801,254.6402070079397,497.8269594624043,381.9150422742799,25.903446508827457,51.23897771148753,10.88943949524798,2.576249481840014,6.516172448409405,0.4396613418094021,0.4319550778252267,0.0553628181798614,5.709348575571737,0.6897775245665505,0.36797781246274,0.0168642122872396,0.010526579533048,0.0212193309059391,0.021019847108385,0.0294585348086229,0.6391687491669111,0.0011479692629356,42.266107966267214,300.003636676189,0.0995514234741583,58.553318711029846,280.267197264705
Run 264,2.1618187868035594,18.33454446425676,87.12192913464696,1.2736339766195073,1.6928147008258905,5.8676127397173765,0.6737061699770651,-4.79855889114203,0.003920789518529,-0.0018368472250703,1.324082872243848,1.0403566757288951,1.2155049283659822,-0.0629720057542975,1.2055920620752916,1.1862816981394255,1.801779656109676,0.7989345828214683,0.8278300405621564,1.3450129271261375,-0.0459424715947498,0.0001909760150821,0.0012324259383817,-0.0001545549571898,0.000125704460701,-4.402905253121505e-05,0.000841048543683,0.0008396694055022667,0.33338560264268347,-0.05595955045851615,-0.03758466160503881,0.019759468353526467,0.0005838348758827397,0.022275652576893457,-0.018464521489440403,0.8079767062748983,-1.9619835669864003e-06,-7.769066226219417e-06,-0.29966292048763454,0.5862300759244179,0.35693023206223773,-0.019619835669864003,-0.07769066226219418,574.073220164,8.34335686446,28019.3640739,4077.99963206,1679.17856614,8.15266200534,664.093331807,48.055240935,4112.06546522,508.461859775,11.5259229262,13.2503579854,0.00594619107225,0.00407249916996,290.241785772,20.5483798504,180.002984526,18.7584785345,169.348527845,120.162796483,230.90108569648123,428.5262614684908,444.400884891981,25.330382989517407,76.51048358928941,26.710223337845363,2.4095384590645583,7.124877708555594,0.2974551877347072,0.4411854017956394,0.0538240154287536,5.509973457075644,0.7366582256943427,0.6333313645286663,0.019772269006748,0.0141523235900772,0.0227017847198295,0.0163226017005976,0.0305070798558297,0.6341328099074545,0.0008781890426662,43.79756003185807,298.13834082284427,0.0829871520242905,51.44317710923289,276.3154515848116
Run 265,6.115203238458415,38.97352797581505,271.49987014165305,0.1052847484347825,1.6966940169944158,2.341007113324199,0.2477857640053015,-1.0222090984915644,0.013964338069006,-0.0005973720606755,1.2030096524157063,1.0548493192347512,1.192148828971742,0.2941523622321796,1.6422152335323017,0.4783869319128467,1.9769035159600783,1.0785566821010846,0.8978029463097992,0.9325999338374542,0.0591129283490827,0.0001994019339109,0.0015644085185406,-0.0002078783838896,0.0001613509542892,-0.0003580906522838,0.0013788194688987,0.0009478579294362531,0.2573488289677477,-0.026387182728724874,-0.028226686910832178,0.010458463538051653,0.0006600349062805163,0.054016059937782426,-0.03527639660661945,0.6426701137879123,-1.3128524233824812e-06,-2.0441861838708726e-05,-0.053226522739373894,0.7265996963375174,0.3026743706386346,-0.013128524233824811,-0.20441861838708725,502.276405795,8.42799641828,29553.4533134,4978.17603913,1754.52888463,8.14182368594,667.681177866,47.5189281925,4115.83836704,504.688957962,15.0210731655,13.7215726665,0.00146802837368,0.000778539284878,351.223570016,24.8761898658,185.950668869,19.401857885,205.675701038,124.376476276,240.4894282616754,492.6742083227981,397.7165612606851,16.4753396185928,53.54560869250107,23.622841672122952,1.6139610440896717,10.779621758572803,0.4442084840158146,0.4123603453369308,0.0745864592078561,6.205857355719981,0.6591038130944504,0.1462175112106081,0.0164312576344186,0.0123338862134149,0.0208463813447573,0.0169883385027926,0.0294566288542048,0.6944738997164254,0.0009083932609155,59.11947238601461,303.2720007621507,0.0168575715745738,51.08183676833339,278.7254621401197
Run 266,2.063678383934961,5.329384834235516,76.56381105522087,1.6055682879215072,0.8475698543372998,3.666671186791632,0.6914308872181066,-1.6421930887749798,0.0134611053263862,-0.001632788394674,0.9174536099141014,1.1450486359729064,1.3117562037512558,0.4868098858069791,2.746234627825685,0.7488947447757173,1.2483895750173502,0.9851282260080096,1.1971795535046552,1.2908541025546456,9.296874713338175e-05,0.000214668812551,0.000971997219413,-0.0002028452937861,0.0001205687453987,-0.0001114830320749,0.0004848465449021,0.0008574808343154048,0.25798018123840405,-0.04325735599877543,-0.018733468777704418,0.056598402419876986,0.0008864205178265036,0.044669689400527283,-0.021117789312134386,0.7233514654268326,-1.8551149941075709e-06,-2.033663646026599e-05,-0.19381129998979518,0.8689979683344338,0.571824014115949,-0.01855114994107571,-0.20336636460265992,449.642422975,8.41540024932,25841.8961119,9065.4785278,1387.15405922,8.13974216329,669.071006946,51.6181019948,4091.55511402,528.972210976,14.119972234,10.2380548944,0.00158632848603,0.000553486533067,340.91015209,25.6277901748,134.064067784,15.2944665354,198.874756439,99.4611932345,190.01806585646275,912.1765926197731,354.78157277860976,27.75492704412497,71.03361287080384,14.577199065087058,2.9838887014364373,10.70350151564572,0.45032020326103,0.4243862923799439,0.0923063548471064,6.2684103684811125,0.5620046153932061,0.1288629468906651,0.0129448001926068,0.0154232699552241,0.0168907056946276,0.0198014191917118,0.0300791390398592,0.6074897276443781,0.0011084842435408,49.45159487509375,297.1681441778583,0.0187099629194133,53.57766374713145,280.9921319840372
Run 267,3.4540289281994574,10.35189420396542,315.9035922087841,0.4417057456630338,2.0281862080123885,2.5345167848170003,0.6600080368247059,-0.9661096166126012,0.0071082753594315,-0.0003594471832219,1.0979999704576573,1.0006767347904375,1.1399975570868186,1.602996726312151,1.0061080368993884,1.604175572645382,0.9451229553714064,0.6973233971183619,0.978592937996925,0.84454309891472,-0.028589871238227,0.0002328061425622,0.0015476421579054,-0.0001516155228567,0.0002313657865548,-0.0001454781605744,0.0014448835011157,0.0009686253816920975,0.2532423651100481,-0.06192862583736982,-0.038797204232932994,0.031901527610200174,0.0005994848500274578,0.05481894849921657,-0.030495090064631625,0.7032253192058009,-1.188247709847415e-06,-2.1126272481658646e-05,-0.34940521531141516,0.5680419365060052,0.42775891105950103,-0.01188247709847415,-0.21126272481658645,277.951920668,8.49653228716,29688.1714869,4652.38793154,2330.55428385,8.13641540181,631.127774555,73.1668818027,3953.50532426,667.02200074,13.9369537982,14.7491590809,0.00796017313294,0.00472644540021,326.146938978,36.180552953,185.701024916,26.9250144061,196.726711656,142.32127462,318.9385647190837,478.0248103685765,224.61816924788653,13.047389768192554,80.35435706119934,11.628243508026475,1.5249536245275417,9.86894205936616,0.3647338429127204,0.4125609079025157,0.0519365109395698,5.682677794612964,0.7798970370547917,0.085482712621538,0.0179317235158845,0.017187187097311,0.0216174217762907,0.0115901940007005,0.029635299286445,0.6012780641436513,0.0008917123454921,47.337861953691466,294.6804372625161,0.0952179772492063,67.41506513071862,279.09682399413344
Run 268,3.021084786665813,10.983742622637845,28.22967307297684,0.9968240892195578,0.8874486719388365,3.944710194847016,0.4293240556444399,-0.2921351565859822,0.012190333137651,-0.0053807154413661,1.15835291886834,0.8234457339307018,0.876435733422121,-0.3360700900415632,0.8375337847779606,0.4103356497102822,-0.0275634090169327,0.9234501366045366,1.037564043197542,1.0424217381855778,-0.0227955343616446,0.0002823741092004,0.0010995456858825,-4.013966931290709e-05,0.0001523575412478,-4.449854896012613e-06,0.0011122410491199,0.0005303401971797971,0.31929365467198156,-0.03917161057799109,-0.0320991058438421,0.055425981968252144,0.0009435325830453682,0.12881556435128372,-0.0498555673614346,0.6315659121724602,-3.817958816921217e-06,-1.0117724221336396e-05,-0.15976342148325906,0.6685134123423685,0.5649848948148042,-0.03817958816921217,-0.10117724221336397,336.111947697,8.3430265111,26515.3281916,6415.30136611,1075.96082488,8.15300014486,624.75772816,63.9429431533,4006.19643761,614.330887389,12.1427051533,11.3254193077,0.00269947858412,0.00109096038302,297.366870005,29.0692276295,152.911595404,19.3418208013,177.600102381,99.9235284102,147.96853235627694,699.0179666335807,260.1689720204445,27.62597458304641,86.37887211294878,22.023141006524767,0.6984621271114584,6.317756189229821,0.334195084564668,0.4214827596283341,0.0801598072486929,5.540313862610661,0.6052266750747054,0.3338144766112145,0.0130232221929002,0.0122985334040864,0.0211046345598762,0.0137541940464142,0.0324883361861145,0.6251148005527002,0.001037766320246,49.18028394557204,304.53913149892014,0.035755242432286,61.95715277862123,276.10689031944923
