Run,Ocean.Depth of warm surface ocean layer[1],Ocean.Thickness of intermediate ocean layer[1],Ocean.Depth of cold surface ocean layer[1],Ocean.Reference overturning strength in Sv[1],Ocean.Reference intermediate to warm surface ocean mixing strength[1],Ocean.Reference cold surface to deep ocean mixing strength[1],Ocean.Reference strength of biological carbon pump in low latitude ocean[1],Ocean.Reference strength of biological carbon pump in high latitude ocean[1],Ocean.High latitude carbon pump transfer efficiency[1],Forest.Young mature forest biomass ratio[1],Crop.normal harvest index for food crops[1],Crop.sensitivity of effect of crop yield on harvest index[1],Crop.crop yield 1980 reference[1],Crop.harvest index for feed crops[1],Crop.sensitivity of effect of crop residue production on field fraction[1],soil carbon decay.cropland litter input share slow soil carbon[1],soil carbon decay.grassland litter input share slow soil carbon[1],soil carbon decay.mature forest litter input share slow soil carbon[1],soil carbon decay.young forest litter input share slow soil carbon[1],soil carbon decay.natural decay rate fast soil carbon[1],soil carbon decay.natural decay rate litter carbon[1],soil carbon decay.natural decay rate slow soil carbon[1],soil carbon decay.e0[1],soil carbon decay.temp_response[1],degraded land soil carbon.degraded land productivity reduction factor[1],Land Use.forest recovery time[1],Forest.tree net primary production in 1750[1],Grass.grass net primary production in 1750[1],Forest.forest aboveground biomass 1750[1],Land Use.Initial young forest area[1],Ocean.Atmospheric CO2 Concentration 1750[1]
Run 47,385.30921779927473,717.1089207625669,403.83795368552177,27.566175366692526,79.83934042381792,20.094581298666675,0.26868652737199183,8.975577358304616,0.38057388503689904,0.35750100350962,0.40121159160867814,0.05661024031143646,5.717947923362791,0.7550316496406414,0.21569724681943903,0.018781583020576406,0.01794478547088666,0.02903910882384591,0.029797904927361826,0.03492356192981495,0.6577613344760884,0.0009544538815145962,298.05261936493997,55.39831090959837,0.09738887182396658,57.4202864682676,0.00543007950681438,0.0047297785048752445,697.5912868956144,194.99569129672983,280.1079560459484
Run 48,302.38060464114847,830.4573941363665,190.04635336307425,17.523573391698662,87.79773937495185,14.030968096978453,0.20883874640671607,4.884280951567253,0.2987198611304165,0.44931299455991125,0.4398506031532017,0.062039922026152626,5.580241395208062,0.6334988719760309,0.04174092837209045,0.01042956713136153,0.028173596029764165,0.03042776027684688,0.02726229438902024,0.025239678933663433,0.6267170106213948,0.0008708066776359464,291.6119139731653,59.5592996753865,0.0859775570333479,62.187788336927596,0.006523569768027106,0.004142990650175769,561.7558201911851,114.09124958315188,277.8906724925127
Run 49,278.9273376346032,738.00805611751,360.608337721933,11.201635617227932,69.91986644109414,13.545568858995004,0.6507991381441329,7.215462587003148,0.2168155473717402,0.6380184809692488,0.4024806214640998,0.07636590537425696,6.1445495767904905,0.6093909565421821,0.2863938729294022,0.016035633120027388,0.01745229270670645,0.023254770071074328,0.023093152885806878,0.03354885907713895,0.7055897452267698,0.0008977591308341227,299.33022232573995,55.80580980913771,0.020300406927222542,60.34130921378949,0.009115901433082661,0.004271998115208081,617.283266548265,84.76845647263252,278.3171131136883
Run 50,177.08876638958859,520.4517450068885,434.6972515003589,22.322995832921514,70.74546541027163,26.55521969891989,2.3486508032839106,7.027500314548116,0.2046402578370119,0.49942809342410965,0.4085362539866329,0.05170030385286433,6.123529196136183,0.7634173114782445,0.337027908750667,0.014272518643874127,0.017020161890351763,0.022938678203560874,0.020965132245219675,0.02977235908872752,0.7391432628097419,0.0009070342463143006,290.39145309243963,56.00936332274164,0.06001937649381369,67.95509026479606,0.007826018079683212,0.004861527194210564,583.9692931814125,149.0564479983047,277.11447237243937
Run 51,101.21461121584088,763.6604459161526,342.52485289033365,28.987610755451247,81.4055904278267,26.715845821405907,0.22192726457906065,9.837508534675365,0.1741028939984172,0.4098357542943084,0.4309756202483593,0.0787322604643091,5.688100873912997,0.5145102368578852,0.53173819017468,0.018892432097123657,0.02605533728063169,0.03371493465861122,0.03042130186679281,0.025036108501313676,0.7392282221646798,0.0008256524414251087,294.92025548461737,56.66639075676473,0.017071028695155813,62.269799929236854,0.006116346199140829,0.004219204250278311,672.7008148416411,132.11893720968993,278.4060870804176
Run 52,403.9215342891657,752.3300503817354,238.5541481842001,20.26829193527261,71.27920605172389,23.724290285089822,0.8286235398696848,5.323115769371269,0.14928457062169598,0.47579633622309647,0.4416463973582154,0.06476647247650545,6.177195133779275,0.6798169532783068,0.05257317044330273,0.0288428296811094,0.018662121051346608,0.031413201377225135,0.027463738417664807,0.03239356488642521,0.6296704965367278,0.000916795250512504,291.50355865348536,59.98398803492714,0.08905843418153421,51.30879620575224,0.005979564036388447,0.003733315516071813,640.479539999558,153.45981790888692,278.3968102169367
Run 53,294.29222376466987,657.1380112373494,82.96704782062845,12.483464410429093,75.99362026255675,19.74595135706144,1.423557752085988,8.669716351037806,0.319476749105712,0.42270584935011857,0.4495945458946024,0.09634002245147794,5.523360109822365,0.668429375814086,0.7332995093398057,0.01855071266161755,0.016071120162929962,0.025133618251746148,0.029026551993907863,0.029099087690798938,0.6014499616475929,0.000800409176107041,295.6405025168317,56.91072994352196,0.024591087067373257,51.48639761301242,0.006502776290187447,0.00474267479077377,653.7067710345104,213.2965154338238,278.9863880897722
Run 54,406.0193723020945,605.6822550346283,352.5446857705475,27.598280636964297,71.90231545567903,22.424371346974297,1.1958030835676368,8.895952864370049,0.40390457783580813,0.5000077906165123,0.4010599117331009,0.0905346041777657,5.535815815729343,0.5827332049144297,0.5735967500038803,0.024664980090940807,0.021462566867583216,0.03407383664772988,0.026382743177116703,0.03363063667275332,0.6456387163846017,0.0011365993924242071,294.2876866474634,57.92837840096782,0.04777924049072563,63.394821156233654,0.008596509725184758,0.004212935224149736,609.1494137139006,183.95527099941305,277.20756622838115
Run 55,402.9955856592664,720.8389438189117,468.85014391149025,12.237746231964712,83.95192224244289,23.319453381713867,0.2972950628270664,10.128507218268048,0.17562768732196854,0.606419923780426,0.41604031916203976,0.0501038812521976,5.673664838911913,0.79330637512939,0.548995220198125,0.01725157350398046,0.018159001341665603,0.01714103591861742,0.034340137233569414,0.031419469217428685,0.7695296001242544,0.0011233134735619918,298.63759265437204,57.62709820396447,0.08758123640684624,58.45031575148615,0.0067999712534612105,0.0038090244905014618,664.4069268425467,85.59866096793922,275.2816612791911
Run 56,217.7037875169193,392.06702216344667,272.678711503429,14.549099332854404,79.20557852223739,20.509952377844535,0.05304870203776846,10.454750247593058,0.24773915376810593,0.5393738833910251,0.40187184029448997,0.078199382923554,5.575848207078693,0.7322447838591946,0.050949430375684085,0.02656553365516949,0.011163745784407535,0.03067557203480608,0.015412210206459626,0.0327243934884588,0.6459389447641866,0.0008601668775878081,297.7335056093352,56.17580796809597,0.02961161355818641,56.35471250484204,0.006206795301436394,0.004646875560641675,685.4524295142937,286.075484798198,277.6070513920837
Run 57,149.00315806901858,693.4635015086154,119.05469523816099,11.397626189247603,55.92357267684672,23.63961041483379,1.516414506997552,9.275591686221663,0.23888552670625973,0.5730574234137749,0.44352833674531605,0.07314451428980882,6.487559874869246,0.7795570717098125,0.40068853305312857,0.014104217746055797,0.026138032595995793,0.01865989108435903,0.010941193136352544,0.03438709947213375,0.6964005608667001,0.0008064611364400691,295.90774422496463,57.14475569688833,0.012017712828498943,57.773913152266104,0.00594952412289463,0.004841424137923799,584.3103310533897,84.30914277485996,278.0817231204511
Run 58,469.5293453421901,819.850143812187,121.48510849835209,24.461963984032217,82.56632516584881,26.0814093887843,1.6147374892503281,8.674593923657401,0.1266048789530274,0.33047903871735346,0.42732053906599704,0.057344578593857935,6.257543571256007,0.5239052850416889,0.6724078142200642,0.012521171090274497,0.019431825812632596,0.015111577079511235,0.012333532017711719,0.026328413564709382,0.6471195991312343,0.0011143459370381767,299.0585270869261,59.843497581501786,0.04212159168205091,63.65348462552022,0.00532448966345682,0.004744905966324061,602.0134798004467,199.19959535109277,282.1140768625223
Run 59,478.6273970639849,417.16413474014945,288.2765524651911,23.807432616828912,60.22457387995961,22.02447422467344,0.2541047011245673,4.293352694352692,0.47655404230508447,0.4061293016188327,0.43338850169361454,0.0850378879589215,6.483252778615162,0.6314824256952154,0.01705316866589196,0.024161299028384833,0.02722346504385874,0.033374417068129665,0.03381168335841291,0.03128310029745668,0.7061697692519343,0.0008946975565401417,296.3385963376039,59.324586540800404,0.050678335632282336,58.508826191588135,0.005169775086018881,0.003901707012165356,674.0114295622362,85.8529683229366,279.639677231965
Run 60,237.7885657956373,760.4875949582988,324.3153389091037,12.191806086729304,65.54829709047641,19.175901894360937,2.4388028184490134,5.50120029192786,0.39325703275282675,0.5509754918891838,0.41173449545233826,0.05144416355584649,5.591914197634426,0.7826731408510226,0.05510391555460731,0.018564120112245633,0.018565553504293723,0.021146242084501665,0.023392004851869028,0.03317404103526944,0.6078280375010776,0.0009441156348212805,294.707309952688,55.28835358410828,0.08547721385020765,54.545861454894904,0.008032725994821074,0.004757928170956387,558.6471783893469,157.53872752732815,277.9175179098429
Run 61,209.80106659594958,987.2209871764367,449.7719089463087,27.813839320797936,69.43094558583935,23.867606579454232,0.8740701959769704,6.94668884394238,0.2665651616054058,0.5394944909107953,0.44210905555896884,0.059485912018947505,5.804043002736735,0.5798483087671362,0.5824930059951068,0.022858621560544183,0.01333472140374578,0.024277703580527703,0.017767330655231832,0.030869368050368304,0.7283329310787795,0.0011950699293429155,290.7810383934341,59.44477053041469,0.03532162263998212,66.13444034779482,0.009259284913991049,0.004308879208234784,530.9848462106967,265.79536544593543,279.9245449281299
Run 62,237.6722916798264,753.1453780389311,176.1218002476669,26.695517167897183,77.19367636141297,16.023652380043018,2.7219417001040735,6.798992583571369,0.2509937128791047,0.6867849310302088,0.40140896537188575,0.060648775614828225,6.27085497034056,0.5231419826336665,0.15804952426857766,0.012602498669741552,0.015135008453488547,0.015147913006884898,0.031283046646649014,0.02947655719395139,0.7603675118052757,0.0011627584351366137,291.5521720014306,56.3835981295353,0.04684677315721011,58.57173499945766,0.005460300938772902,0.004107704668992288,555.7070928142009,152.06023487084187,279.1125123237342
Run 63,242.16753699888565,810.5891304838877,274.8494363446031,14.84779165166961,87.84145461990568,25.314084220868935,0.9544831586937319,9.408792939106927,0.12075727891622622,0.5726827131279508,0.40305695044047457,0.0519119291307836,6.055054371217057,0.523057752486792,0.21726259294811018,0.011087412505833671,0.025944719793827925,0.02563277330012545,0.034471456152529965,0.03033078452969515,0.7232287116684679,0.0011042807216553575,297.0071328859646,58.58628773287662,0.025990199046819276,54.64822377582499,0.007729180095322407,0.003936471197466978,675.6356294382541,109.3747905377916,276.9410412174409
Run 64,116.78623274292342,486.4007347409323,455.25157912409384,13.374285993493945,50.925119461202,21.099342765370228,0.045127749830986774,11.248387482211632,0.4801231346807032,0.5121962535857885,0.4213367550883391,0.0530506992705244,6.193962813929355,0.6982539635579399,0.1286649499922215,0.012896797655085042,0.01822551534460396,0.015985150494447473,0.030026519788757353,0.03111508836625567,0.6849827771308281,0.0010398827382554932,293.7795239269933,55.37802021208191,0.09054403393727826,60.23250760256587,0.0066627056823512585,0.0036667783778788184,612.3106715974352,152.2134744404047,282.6711043055505
Run 65,476.6792976962584,717.81666317545,415.5448919442784,25.433789759698314,77.60801666479776,18.46249102787624,2.211423901365783,4.121910960985231,0.4854885837455237,0.3558627279709342,0.4455960908740148,0.056345240118646334,6.229313658568421,0.7187273108938801,0.014442471515117405,0.01270199685128434,0.010430229227926618,0.015397146049857481,0.012466778368060687,0.025332540735739265,0.7112906281031612,0.0010155108190410876,295.5031926121502,56.724542350917574,0.09686246736167711,58.65894940528401,0.007815163825841404,0.0046555176461311205,612.9750493628569,244.81660058576816,278.0589770607291
Run 66,367.12633798068686,756.2081844967738,221.95607876748946,23.54648124093699,89.49242752214926,17.498237155359256,0.6930809649052162,5.690760427978298,0.15835589367258535,0.4122645262721476,0.41572858584228634,0.0645660956966051,6.423694550874206,0.5101155952080817,0.6728398683402375,0.027865931225557847,0.022155842570589855,0.021142419188528123,0.027246180624698205,0.027500062438763066,0.618495902088981,0.0009388739954836882,296.36501021871925,56.06931388788127,0.06527490628852115,64.1697854912856,0.006354183672525358,0.004394200907778647,612.7032047682851,273.6598312132477,273.21195386420635
Run 67,246.85457610626247,504.75538816749463,422.01497668654486,22.29119968324737,62.15953600736414,13.89616027156178,2.1561515263067212,4.981944669329229,0.14619137248216652,0.4164493289772023,0.4016071420581481,0.07048552421947894,6.079788791659622,0.7223057672513051,0.04189467614151632,0.01411815592421249,0.017967618097318273,0.022908187191842427,0.023102569224519663,0.028977079365024347,0.6419424582436314,0.0010771748993914562,291.4790107230835,56.19128635154459,0.03302242148246322,55.12888369513904,0.008354122325969656,0.004453742015008689,631.196474815239,200.6882759830428,275.54844543955005
Run 68,288.6143370258141,321.7981098731443,397.0510904347767,21.791189644370007,77.00098176113853,10.406226173287859,1.8135185679950503,10.311560199069248,0.34724436983724694,0.5286669223859385,0.4036752195437162,0.08070881669770187,6.091636907068162,0.7600366236690846,0.32738139477243,0.020450401345411023,0.012791351690005883,0.03234270748067617,0.02969589382608122,0.027534753592515955,0.7092635762772057,0.0009929719717635844,292.53403447424034,55.151843189958456,0.042789797783837256,60.36347286765242,0.005044866359977332,0.00398210313327475,630.0466675295502,246.23438051295645,277.5749894428009
Run 69,346.7800133493549,699.0085174959577,235.63222050808218,21.14355597017387,82.24881731247507,12.49656957041918,1.6237683222997794,11.203654111440228,0.34336316540976264,0.6437888632224162,0.4469861633317114,0.07967247193348087,6.34880412567664,0.6572267667859164,0.5796160647530249,0.020257826302740062,0.0289223534312006,0.026717911220696944,0.013750845790017657,0.027753571272252624,0.6527686418148965,0.001146520791491992,293.23691297236684,57.16698706744609,0.042830003790541075,54.97163656587016,0.008514113791181253,0.0044748488122819995,694.8367791989548,170.8877299573247,278.0706828918059
Run 70,367.45879947750865,617.0720030431064,340.9200851596352,14.624702198753587,58.326763610389676,20.85881881856846,1.4043685461762083,5.699716201412325,0.2707632997478324,0.4084119454451615,0.41435655514433445,0.09085469142681363,5.543691665443459,0.7679247053268208,0.654737182711594,0.02910051018370114,0.025964215715305203,0.0338222028320611,0.02488600498939479,0.02652400650477583,0.7155781280967858,0.001019282981712728,296.05907083575664,58.52425344695855,0.062053601967936835,51.644239549348,0.008817597752854638,0.004619947779108108,696.2892131704587,199.51678422376767,280.19742015722727
Run 71,89.89325649703986,547.3506088790829,81.93797748164347,13.892552568582355,82.68052896150759,10.621790990717235,1.8673935422284,6.106194226803376,0.44172665679979994,0.3723481665754126,0.40164732041123175,0.08451788320270884,5.870383718128472,0.7269727096636548,0.42753488806617806,0.012455029580610823,0.027095376963136436,0.026238624297732986,0.030380007974050778,0.026909979128788897,0.6732501555860443,0.0008364251504064413,293.5160667662673,59.59614766925024,0.022290778732687314,64.3031239625386,0.006302233109641365,0.0040772933534215655,594.1964167044304,133.88983742699276,278.20974764144154
Run 72,183.4463398572888,940.7142798886518,161.88226473428398,15.560315725054231,81.22152790136253,15.877227809171204,1.7433925918603688,8.903256882537168,0.32306923170026197,0.5266958400133424,0.40809261931294455,0.09589020192345636,5.848585834755678,0.5752781404987577,0.2127802747638396,0.02183431095269984,0.01663250092333055,0.029779164707999534,0.032821443539497355,0.030131135471251534,0.6286440360272705,0.00118654756693499,296.3025711940642,57.36004283000853,0.04565524831732616,55.31738260881981,0.00706921174211825,0.003919048108715149,697.4471641492229,69.04322376898304,280.9427204920813
